Date,Open,High,Low,Close,Volume
24.04.2020 17:00:00.000,23544.720,23644.800,23497.220,23644.000,1.425
24.04.2020 18:00:00.000,23643.700,23726.800,23619.300,23705.780,1.8184
24.04.2020 19:00:00.000,23705.700,23825.500,23671.200,23770.790,2.1385
24.04.2020 20:00:00.000,23770.700,23790.750,23744.770,23766.300,0.4807
26.04.2020 22:00:00.000,23855.760,23859.800,23645.280,23681.710,1.0307
26.04.2020 23:00:00.000,23682.290,23754.290,23682.290,23715.500,0.7091
27.04.2020 00:00:00.000,23715.710,23786.790,23672.280,23779.500,0.8442
27.04.2020 01:00:00.000,23780.000,23852.250,23727.250,23825.260,0.7727
27.04.2020 02:00:00.000,23825.300,23896.760,23817.730,23849.710,0.5449
27.04.2020 03:00:00.000,23849.700,23909.250,23849.000,23904.300,0.4831
27.04.2020 04:00:00.000,23905.290,24050.710,23901.240,24039.780,0.5099
27.04.2020 05:00:00.000,24039.770,24088.800,24008.740,24029.790,0.6719
27.04.2020 06:00:00.000,24031.260,24044.000,23899.730,23931.750,1.0442
27.04.2020 07:00:00.000,23936.000,24029.540,23904.040,24003.550,1.2089
27.04.2020 08:00:00.000,24003.550,24005.560,23928.070,23986.600,0.779
27.04.2020 09:00:00.000,23987.800,24052.300,23953.060,24037.590,0.6205
27.04.2020 10:00:00.000,24037.590,24037.590,23978.100,23979.070,0.5663
27.04.2020 11:00:00.000,23979.030,24006.800,23950.570,23978.590,0.5645
27.04.2020 12:00:00.000,23979.070,24047.090,23971.040,23973.520,0.879
27.04.2020 13:00:00.000,23973.500,24017.070,23839.300,23921.730,2.1799
27.04.2020 14:00:00.000,23920.790,24060.770,23879.770,24004.750,2.4284
27.04.2020 15:00:00.000,24004.750,24094.000,23977.780,24068.750,1.9578
27.04.2020 16:00:00.000,24068.750,24092.790,24023.790,24071.730,1.5564
27.04.2020 17:00:00.000,24072.200,24073.270,24000.740,24048.700,1.6765
27.04.2020 18:00:00.000,24048.700,24154.250,24046.800,24133.780,1.4569
27.04.2020 19:00:00.000,24133.780,24211.280,24114.770,24119.730,1.6364
27.04.2020 20:00:00.000,24119.730,24133.000,24088.260,24105.260,0.3652
27.04.2020 22:00:00.000,24119.240,24127.800,24074.260,24101.790,0.2389
27.04.2020 23:00:00.000,24103.500,24149.280,24099.000,24115.770,0.4434
28.04.2020 00:00:00.000,24115.260,24169.790,24076.260,24150.730,0.9542
28.04.2020 01:00:00.000,24150.730,24150.730,24004.290,24022.300,1.1852
28.04.2020 02:00:00.000,24023.000,24070.280,24006.500,24058.300,0.7908
28.04.2020 03:00:00.000,24058.300,24070.270,24021.270,24041.780,0.6638
28.04.2020 04:00:00.000,24041.780,24053.000,23989.760,24048.000,0.4998
28.04.2020 05:00:00.000,24048.200,24128.500,24029.300,24098.750,0.7583
28.04.2020 06:00:00.000,24099.220,24136.500,24065.740,24091.300,0.8389
28.04.2020 07:00:00.000,24095.260,24265.090,24082.500,24244.300,1.354
28.04.2020 08:00:00.000,24244.300,24252.030,24187.060,24214.100,1.0253
28.04.2020 09:00:00.000,24214.550,24453.550,24206.050,24448.580,1.3949
28.04.2020 10:00:00.000,24448.580,24478.300,24398.040,24430.090,1.1772
28.04.2020 11:00:00.000,24430.600,24462.100,24401.040,24457.100,0.9131
28.04.2020 12:00:00.000,24457.100,24533.100,24439.530,24526.540,0.9916
28.04.2020 13:00:00.000,24526.540,24545.580,24327.790,24329.770,2.1095
28.04.2020 14:00:00.000,24329.770,24405.290,24037.000,24051.800,3.1043
28.04.2020 15:00:00.000,24052.800,24238.700,24032.780,24149.800,3.5804
28.04.2020 16:00:00.000,24149.800,24214.750,24059.740,24195.720,3.5562
28.04.2020 17:00:00.000,24195.720,24247.270,24158.290,24190.000,0.8681
28.04.2020 18:00:00.000,24190.000,24258.270,24147.750,24171.760,0.2228
28.04.2020 19:00:00.000,24171.760,24257.000,24073.790,24105.750,0.2926
28.04.2020 20:00:00.000,24105.750,24171.220,24091.750,24152.790,0.0713
28.04.2020 22:00:00.000,24144.000,24144.000,24081.280,24104.730,0.0664
28.04.2020 23:00:00.000,24104.500,24195.000,24083.280,24161.760,0.0516
29.04.2020 00:00:00.000,24162.750,24242.750,24153.800,24225.000,0.0924
29.04.2020 01:00:00.000,24225.720,24413.780,24220.260,24321.240,1.7136
29.04.2020 02:00:00.000,24321.240,24381.740,24309.770,24374.250,1.3882
29.04.2020 03:00:00.000,24374.250,24379.770,24325.210,24367.790,0.9742
29.04.2020 04:00:00.000,24367.790,24424.290,24334.720,24401.300,1.1819
29.04.2020 05:00:00.000,24397.780,24412.500,24341.200,24389.700,1.3183
29.04.2020 06:00:00.000,24389.700,24406.210,24266.500,24294.280,1.5935
29.04.2020 07:00:00.000,24294.280,24353.030,24251.000,24335.070,2.3036
29.04.2020 08:00:00.000,24332.090,24353.090,24273.510,24353.090,1.5978
29.04.2020 09:00:00.000,24353.090,24374.510,24320.000,24338.550,1.1666
29.04.2020 10:00:00.000,24338.550,24341.060,24254.050,24324.520,1.215
29.04.2020 11:00:00.000,24324.520,24339.100,24258.100,24298.020,1.3288
29.04.2020 12:00:00.000,24298.020,24634.580,24290.070,24619.060,2.5571
29.04.2020 13:00:00.000,24619.060,24671.000,24449.280,24573.780,3.9386
29.04.2020 14:00:00.000,24574.760,24610.230,24464.740,24587.720,3.4981
29.04.2020 15:00:00.000,24588.500,24661.290,24547.730,24644.770,3.0823
29.04.2020 16:00:00.000,24644.770,24735.720,24622.730,24706.730,2.4889
29.04.2020 17:00:00.000,24706.730,24761.780,24646.730,24662.500,2.3914
29.04.2020 18:00:00.000,24662.500,24716.740,24573.780,24697.740,3.4376
29.04.2020 19:00:00.000,24697.740,24745.790,24618.270,24627.760,3.3028
29.04.2020 20:00:00.000,24629.790,24685.730,24621.720,24669.270,0.6494
29.04.2020 22:00:00.000,24789.770,24790.000,24709.700,24728.200,0.738
29.04.2020 23:00:00.000,24727.720,24740.720,24686.720,24696.700,1.0018
30.04.2020 00:00:00.000,24695.730,24695.730,24601.300,24655.500,1.6728
30.04.2020 01:00:00.000,24655.500,24688.250,24629.230,24659.710,1.5083
30.04.2020 02:00:00.000,24659.710,24726.250,24651.210,24721.240,1.1497
30.04.2020 03:00:00.000,24721.240,24828.720,24702.780,24818.210,0.9922
30.04.2020 04:00:00.000,24818.210,24900.300,24797.800,24865.720,1.2659
30.04.2020 05:00:00.000,24865.210,24876.240,24805.720,24807.710,1.1752
30.04.2020 06:00:00.000,24807.710,24820.770,24738.290,24811.760,1.6796
30.04.2020 07:00:00.000,24811.760,24822.510,24665.560,24688.050,2.0279
30.04.2020 08:00:00.000,24688.590,24784.030,24677.500,24699.050,1.3012
30.04.2020 09:00:00.000,24699.050,24771.300,24686.300,24766.590,0.955
30.04.2020 10:00:00.000,24766.090,24792.100,24620.090,24643.040,1.1528
30.04.2020 11:00:00.000,24643.010,24661.080,24489.090,24498.100,1.4533
30.04.2020 12:00:00.000,24498.080,24582.300,24402.100,24403.070,1.7545
30.04.2020 13:00:00.000,24402.580,24433.300,24248.770,24399.760,2.9792
30.04.2020 14:00:00.000,24399.760,24511.230,24350.200,24381.220,4.3458
30.04.2020 15:00:00.000,24381.210,24458.800,24267.760,24273.700,3.8672
30.04.2020 16:00:00.000,24274.730,24317.200,24185.250,24305.240,3.4159
30.04.2020 17:00:00.000,24305.710,24330.500,24238.730,24251.760,2.91
30.04.2020 18:00:00.000,24251.730,24338.790,24219.280,24272.790,2.088
30.04.2020 19:00:00.000,24273.290,24410.790,24255.220,24325.300,2.2903
30.04.2020 20:00:00.000,24325.500,24362.000,24266.770,24335.780,0.7154
30.04.2020 22:00:00.000,24137.790,24150.800,23974.280,24099.790,1.13
30.04.2020 23:00:00.000,24099.230,24152.230,24083.500,24143.280,0.93
01.05.2020 00:00:00.000,24147.270,24174.800,24085.790,24162.740,1.3592
01.05.2020 01:00:00.000,24162.250,24188.210,24078.290,24106.740,0.8666
01.05.2020 02:00:00.000,24107.780,24124.740,24013.770,24039.240,1.0337
01.05.2020 03:00:00.000,24039.770,24075.790,24004.250,24040.260,1.107
01.05.2020 04:00:00.000,24040.260,24088.280,24035.700,24066.770,0.7794
01.05.2020 05:00:00.000,24066.770,24076.780,23986.760,24035.770,0.9944
01.05.2020 06:00:00.000,24034.760,24037.200,23834.230,23870.730,1.3321
01.05.2020 07:00:00.000,23869.720,23919.050,23811.030,23875.080,1.7953
01.05.2020 08:00:00.000,23875.540,23936.580,23824.090,23924.080,1.5532
01.05.2020 09:00:00.000,23924.080,23931.580,23863.000,23886.000,1.1693
01.05.2020 10:00:00.000,23886.000,23942.060,23876.000,23898.300,1.203
01.05.2020 11:00:00.000,23898.300,23913.590,23825.300,23901.040,1.3891
01.05.2020 12:00:00.000,23901.040,23925.520,23858.000,23901.800,1.5378
01.05.2020 13:00:00.000,23901.800,24030.800,23850.720,23909.740,3.27
01.05.2020 14:00:00.000,23913.200,23990.730,23838.500,23942.760,4.2524
01.05.2020 15:00:00.000,23942.760,23943.790,23735.230,23772.720,3.1177
01.05.2020 16:00:00.000,23772.720,23808.260,23693.000,23749.700,3.313
01.05.2020 17:00:00.000,23749.700,23792.700,23693.730,23719.750,2.0935
01.05.2020 18:00:00.000,23719.750,23786.780,23681.000,23747.800,1.8428
01.05.2020 19:00:00.000,23749.770,23808.740,23643.300,23731.760,2.3047
01.05.2020 20:00:00.000,23733.740,23749.500,23717.760,23731.290,0.3197
03.05.2020 22:00:00.000,23479.800,23509.000,23352.770,23395.290,1.2086
03.05.2020 23:00:00.000,23395.720,23426.000,23331.250,23377.000,0.9204
04.05.2020 00:00:00.000,23379.710,23414.290,23322.260,23353.280,0.913
04.05.2020 01:00:00.000,23353.720,23510.750,23353.720,23497.750,0.9692
04.05.2020 02:00:00.000,23497.720,23520.780,23451.300,23504.000,0.6668
04.05.2020 03:00:00.000,23504.270,23596.780,23503.740,23596.220,0.6974
04.05.2020 04:00:00.000,23596.740,23606.740,23500.750,23523.800,0.5649
04.05.2020 05:00:00.000,23525.500,23560.000,23466.770,23484.740,0.6805
04.05.2020 06:00:00.000,23484.730,23637.280,23461.770,23599.000,1.5656
04.05.2020 07:00:00.000,23600.240,23627.300,23485.300,23541.580,1.9585
04.05.2020 08:00:00.000,23542.100,23592.100,23463.580,23476.060,1.5397
04.05.2020 09:00:00.000,23476.060,23479.510,23369.040,23468.580,1.3313
04.05.2020 10:00:00.000,23468.580,23513.580,23438.600,23460.300,1.1281
04.05.2020 11:00:00.000,23460.540,23536.580,23429.060,23487.080,1.171
04.05.2020 12:00:00.000,23487.080,23555.090,23452.090,23492.090,1.4608
04.05.2020 13:00:00.000,23492.090,23533.600,23362.700,23466.500,2.6443
04.05.2020 14:00:00.000,23465.770,23604.300,23452.250,23480.000,2.8829
04.05.2020 15:00:00.000,23480.790,23553.210,23464.300,23509.750,2.3896
04.05.2020 16:00:00.000,23509.260,23581.000,23501.240,23513.790,1.7424
04.05.2020 17:00:00.000,23515.800,23549.000,23447.240,23537.790,1.4605
04.05.2020 18:00:00.000,23537.720,23650.000,23515.790,23640.800,1.5449
04.05.2020 19:00:00.000,23640.800,23770.000,23629.500,23747.740,2.07
04.05.2020 20:00:00.000,23747.700,23747.700,23679.800,23683.290,0.3899
04.05.2020 22:00:00.000,23701.300,23762.750,23685.500,23717.710,0.4166
04.05.2020 23:00:00.000,23717.710,23758.500,23702.770,23753.280,0.2917
05.05.2020 00:00:00.000,23753.230,23824.800,23752.280,23823.250,0.7017
05.05.2020 01:00:00.000,23823.250,23898.500,23816.260,23894.750,0.8866
05.05.2020 02:00:00.000,23894.250,23903.740,23854.000,23868.270,0.6076
05.05.2020 03:00:00.000,23869.280,23882.790,23841.500,23856.780,0.4484
05.05.2020 04:00:00.000,23856.700,23938.230,23851.720,23919.790,0.4894
05.05.2020 05:00:00.000,23919.780,23929.290,23895.210,23899.280,0.5397
05.05.2020 06:00:00.000,23902.240,23948.800,23881.270,23938.780,1.0248
05.05.2020 07:00:00.000,23939.230,24033.100,23895.080,24005.100,1.7427
05.05.2020 08:00:00.000,24005.100,24047.590,23775.590,23782.070,2.1168
05.05.2020 09:00:00.000,23783.520,23910.050,23768.080,23899.500,1.8326
05.05.2020 10:00:00.000,23899.070,23952.300,23875.530,23937.300,1.3725
05.05.2020 11:00:00.000,23937.040,23964.070,23903.070,23937.800,1.16
05.05.2020 12:00:00.000,23937.500,24012.090,23933.300,23981.050,1.152
05.05.2020 13:00:00.000,23981.040,24102.800,23947.770,24098.780,2.1454
05.05.2020 14:00:00.000,24101.200,24127.760,24026.730,24067.770,2.6325
05.05.2020 15:00:00.000,24067.770,24170.000,24057.260,24139.770,1.8886
05.05.2020 16:00:00.000,24140.280,24166.000,24077.740,24082.250,1.4224
05.05.2020 17:00:00.000,24082.770,24125.000,24046.790,24106.790,1.547
05.05.2020 18:00:00.000,24106.790,24141.740,24074.700,24140.000,2.3861
05.05.2020 19:00:00.000,24138.780,24138.780,23863.700,23877.780,3.8395
05.05.2020 20:00:00.000,23878.270,23888.800,23840.230,23869.800,0.4709
05.05.2020 22:00:00.000,23858.250,23946.250,23829.260,23943.270,0.5257
05.05.2020 23:00:00.000,23943.700,23950.300,23916.760,23929.280,0.3205
06.05.2020 00:00:00.000,23929.790,23932.260,23748.780,23777.750,1.155
06.05.2020 01:00:00.000,23779.260,23856.000,23750.240,23838.780,1.474
06.05.2020 02:00:00.000,23840.200,23860.500,23786.260,23851.270,1.028
06.05.2020 03:00:00.000,23851.270,23915.240,23847.000,23890.270,0.7422
06.05.2020 04:00:00.000,23890.750,23901.770,23849.300,23886.770,0.5643
06.05.2020 05:00:00.000,23887.270,24015.800,23882.280,23998.290,1.0453
06.05.2020 06:00:00.000,23999.240,24090.500,23963.250,24052.280,1.2266
06.05.2020 07:00:00.000,24051.260,24079.800,23981.090,24004.540,1.2674
06.05.2020 08:00:00.000,24005.040,24052.060,23985.010,24031.070,0.9637
06.05.2020 09:00:00.000,24032.030,24093.100,24012.600,24082.090,0.89
06.05.2020 10:00:00.000,24084.080,24105.300,24062.300,24085.800,0.738
06.05.2020 11:00:00.000,24085.800,24092.030,24006.540,24009.090,0.6648
06.05.2020 12:00:00.000,24009.020,24029.080,23925.070,23990.040,1.2772
06.05.2020 13:00:00.000,23994.000,24049.100,23811.730,23850.000,2.1143
06.05.2020 14:00:00.000,23850.720,23982.000,23766.290,23918.280,2.7542
06.05.2020 15:00:00.000,23918.230,23949.500,23772.780,23816.730,2.7491
06.05.2020 16:00:00.000,23814.800,23911.800,23802.700,23881.730,2.9516
06.05.2020 17:00:00.000,23882.770,23924.760,23811.790,23884.780,2.5441
06.05.2020 18:00:00.000,23882.000,23885.760,23779.760,23838.700,2.9299
06.05.2020 19:00:00.000,23838.260,23863.770,23660.220,23666.740,3.4241
06.05.2020 20:00:00.000,23668.730,23681.260,23610.740,23623.240,0.5837
06.05.2020 22:00:00.000,23614.790,23640.250,23522.770,23552.200,0.501
06.05.2020 23:00:00.000,23551.730,23600.800,23532.720,23596.800,0.567
07.05.2020 00:00:00.000,23598.210,23684.300,23598.210,23660.270,1.3122
07.05.2020 01:00:00.000,23660.780,23696.800,23642.250,23653.270,1.2458
07.05.2020 02:00:00.000,23654.250,23688.290,23631.300,23678.290,0.9214
07.05.2020 03:00:00.000,23678.210,23746.800,23676.500,23733.000,0.7552
07.05.2020 04:00:00.000,23733.230,23775.280,23713.800,23755.270,0.5785
07.05.2020 05:00:00.000,23755.750,23758.500,23704.280,23729.800,0.8203
07.05.2020 06:00:00.000,23729.800,23796.270,23725.790,23764.270,0.8898
07.05.2020 07:00:00.000,23764.270,23925.570,23750.010,23852.100,1.6248
07.05.2020 08:00:00.000,23852.100,23884.300,23820.010,23867.100,1.0004
07.05.2020 09:00:00.000,23868.030,23939.070,23859.100,23913.020,0.8551
07.05.2020 10:00:00.000,23914.080,23949.060,23872.540,23887.530,0.8974
07.05.2020 11:00:00.000,23887.530,23967.100,23868.800,23955.560,0.8809
07.05.2020 12:00:00.000,23956.010,23960.530,23892.050,23929.090,1.1646
07.05.2020 13:00:00.000,23929.510,24024.260,23873.270,23993.800,2.3122
07.05.2020 14:00:00.000,23993.770,24005.500,23890.240,23917.230,2.6728
07.05.2020 15:00:00.000,23916.760,24092.790,23913.790,24067.000,2.213
07.05.2020 16:00:00.000,24068.260,24094.000,23988.500,24027.280,1.8568
07.05.2020 17:00:00.000,24027.730,24055.770,23976.200,24007.780,1.5934
07.05.2020 18:00:00.000,24007.300,24010.280,23888.710,23918.760,1.9519
07.05.2020 19:00:00.000,23918.740,23938.760,23831.230,23879.750,2.665
07.05.2020 20:00:00.000,23879.750,23942.000,23869.000,23942.000,0.3784
07.05.2020 22:00:00.000,23961.200,24008.500,23937.790,24000.790,0.407
07.05.2020 23:00:00.000,24001.230,24040.290,23950.730,24035.280,0.5782
08.05.2020 00:00:00.000,24038.300,24160.780,24033.700,24143.260,1.2779
08.05.2020 01:00:00.000,24143.700,24176.760,24120.780,24136.500,1.2767
08.05.2020 02:00:00.000,24137.280,24223.500,24129.270,24203.000,0.9866
08.05.2020 03:00:00.000,24202.700,24237.250,24200.780,24221.780,0.5743
08.05.2020 04:00:00.000,24221.700,24240.500,24201.260,24216.260,0.5138
08.05.2020 05:00:00.000,24217.210,24259.780,24212.290,24255.250,0.671
08.05.2020 06:00:00.000,24254.240,24286.800,24160.500,24170.300,0.8204
08.05.2020 07:00:00.000,24171.000,24188.080,24139.070,24152.090,0.8798
08.05.2020 08:00:00.000,24152.090,24161.520,24104.800,24160.080,0.7549
08.05.2020 09:00:00.000,24159.040,24198.540,24139.550,24195.060,0.793
08.05.2020 10:00:00.000,24195.060,24224.590,24186.000,24190.550,0.6733
08.05.2020 11:00:00.000,24187.520,24187.520,24136.540,24144.000,0.8498
08.05.2020 12:00:00.000,24144.000,24236.540,24100.580,24189.030,2.2181
08.05.2020 13:00:00.000,24189.030,24226.060,24105.200,24185.770,2.9068
08.05.2020 14:00:00.000,24186.760,24232.760,24158.780,24179.700,3.6683
08.05.2020 15:00:00.000,24180.230,24265.750,24152.710,24245.000,3.0878
08.05.2020 16:00:00.000,24245.000,24259.730,24222.280,24246.750,2.1654
08.05.2020 17:00:00.000,24246.750,24254.210,24153.800,24176.790,2.3762
08.05.2020 18:00:00.000,24176.790,24237.290,24155.730,24227.760,2.4014
08.05.2020 19:00:00.000,24227.760,24351.300,24219.720,24323.260,3.2564
08.05.2020 20:00:00.000,24323.260,24384.280,24321.290,24372.760,0.6574
10.05.2020 22:00:00.000,24290.720,24381.800,24281.780,24361.760,1.1233
10.05.2020 23:00:00.000,24361.760,24479.800,24355.220,24472.720,1.2054
11.05.2020 00:00:00.000,24472.720,24503.780,24455.250,24497.500,1.5749
11.05.2020 01:00:00.000,24497.500,24558.770,24467.210,24540.280,1.98
11.05.2020 02:00:00.000,24540.280,24552.300,24508.760,24518.260,1.0644
11.05.2020 03:00:00.000,24518.260,24534.250,24510.220,24531.710,0.7369
11.05.2020 04:00:00.000,24531.710,24553.230,24499.230,24508.230,0.7753
11.05.2020 05:00:00.000,24508.230,24508.230,24421.280,24422.200,1.2946
11.05.2020 06:00:00.000,24422.200,24472.220,24385.300,24465.230,1.4481
11.05.2020 07:00:00.000,24464.750,24512.060,24412.090,24479.550,2.2735
11.05.2020 08:00:00.000,24479.550,24482.100,24350.090,24376.000,1.9758
11.05.2020 09:00:00.000,24376.000,24377.020,24255.030,24293.080,1.9735
11.05.2020 10:00:00.000,24293.080,24306.030,24195.060,24225.530,1.7936
11.05.2020 11:00:00.000,24225.530,24241.580,24115.060,24132.070,2.2114
11.05.2020 12:00:00.000,24132.070,24161.010,24063.000,24097.510,2.8485
11.05.2020 13:00:00.000,24097.510,24168.230,24077.230,24094.750,3.7732
11.05.2020 14:00:00.000,24094.750,24155.780,24067.700,24111.780,4.4802
11.05.2020 15:00:00.000,24111.780,24195.780,24107.300,24182.770,3.3225
11.05.2020 16:00:00.000,24182.770,24288.250,24170.730,24280.710,2.6816
11.05.2020 17:00:00.000,24280.710,24364.770,24259.710,24303.710,2.6944
11.05.2020 18:00:00.000,24303.710,24321.230,24242.250,24299.260,2.9625
11.05.2020 19:00:00.000,24299.260,24343.300,24217.720,24217.720,3.7632
11.05.2020 20:00:00.000,24219.770,24235.790,24173.700,24218.290,0.677
11.05.2020 22:00:00.000,24202.200,24266.760,24198.740,24221.250,0.8168
11.05.2020 23:00:00.000,24221.250,24232.270,24142.290,24168.750,1.1658
12.05.2020 00:00:00.000,24169.230,24184.300,24045.220,24062.210,2.4062
12.05.2020 01:00:00.000,24061.250,24111.260,24017.760,24040.210,1.477
12.05.2020 02:00:00.000,24040.210,24066.300,23995.220,24027.200,1.1728
12.05.2020 03:00:00.000,24027.200,24037.300,23967.280,24036.230,0.997
12.05.2020 04:00:00.000,24035.760,24081.210,24025.210,24073.790,1.0464
12.05.2020 05:00:00.000,24073.790,24133.710,24071.720,24093.250,1.1292
12.05.2020 06:00:00.000,24093.250,24094.710,23995.800,24050.250,1.4525
12.05.2020 07:00:00.000,24050.250,24166.540,24044.740,24151.100,1.7867
12.05.2020 08:00:00.000,24151.100,24168.300,24103.010,24134.010,1.5276
12.05.2020 09:00:00.000,24134.010,24200.570,24101.030,24191.570,1.2804
12.05.2020 10:00:00.000,24192.060,24281.100,24180.580,24263.560,1.564
12.05.2020 11:00:00.000,24263.560,24346.090,24253.570,24329.800,1.7012
12.05.2020 12:00:00.000,24329.800,24346.000,24268.020,24331.550,1.7609
12.05.2020 13:00:00.000,24331.550,24379.500,24216.700,24283.710,3.8236
12.05.2020 14:00:00.000,24283.710,24316.200,24190.780,24250.700,4.8274
12.05.2020 15:00:00.000,24250.700,24297.750,24202.000,24241.700,3.8405
12.05.2020 16:00:00.000,24241.700,24262.790,24212.280,24239.780,2.9504
12.05.2020 17:00:00.000,24239.780,24244.500,24053.290,24142.220,3.6279
12.05.2020 18:00:00.000,24142.220,24149.800,24033.720,24112.800,3.6864
12.05.2020 19:00:00.000,24112.800,24123.300,23760.220,23760.280,4.9334
12.05.2020 20:00:00.000,23760.280,23764.800,23648.740,23665.700,1.0601
12.05.2020 22:00:00.000,23559.710,23644.290,23522.750,23601.250,1.7842
12.05.2020 23:00:00.000,23601.720,23633.300,23474.280,23497.230,1.7593
13.05.2020 00:00:00.000,23496.250,23591.760,23461.750,23582.280,2.2936
13.05.2020 01:00:00.000,23582.280,23604.800,23525.220,23580.290,2.2235
13.05.2020 02:00:00.000,23580.780,23668.760,23576.220,23649.300,1.4787
13.05.2020 03:00:00.000,23649.300,23700.200,23634.300,23695.720,0.9492
13.05.2020 04:00:00.000,23695.720,23740.280,23670.240,23737.220,0.8462
13.05.2020 05:00:00.000,23737.220,23746.500,23624.740,23675.210,1.3694
13.05.2020 06:00:00.000,23675.210,23788.260,23664.770,23774.760,2.0243
13.05.2020 07:00:00.000,23774.760,23778.280,23634.020,23684.580,2.9724
13.05.2020 08:00:00.000,23685.100,23758.070,23647.010,23673.080,2.1525
13.05.2020 09:00:00.000,23673.080,23814.560,23654.540,23792.800,2.2729
13.05.2020 10:00:00.000,23793.050,23851.010,23786.000,23819.080,1.5801
13.05.2020 11:00:00.000,23819.080,23863.100,23779.040,23839.050,1.4783
13.05.2020 12:00:00.000,23839.050,23856.300,23733.050,23755.080,2.1582
13.05.2020 13:00:00.000,23755.540,23756.080,23472.210,23555.790,5.9506
13.05.2020 14:00:00.000,23553.300,23712.710,23504.740,23518.800,5.6606
13.05.2020 15:00:00.000,23518.800,23564.500,23249.500,23297.220,5.9307
13.05.2020 16:00:00.000,23298.000,23340.500,23159.210,23290.500,5.9276
13.05.2020 17:00:00.000,23290.500,23342.290,23196.220,23231.770,5.0092
13.05.2020 18:00:00.000,23231.770,23312.280,23144.700,23146.240,4.775
13.05.2020 19:00:00.000,23146.240,23288.730,23065.220,23246.000,5.9623
13.05.2020 20:00:00.000,23249.300,23308.790,23221.300,23248.250,0.879
13.05.2020 22:00:00.000,23330.790,23352.210,23284.700,23325.750,0.9847
13.05.2020 23:00:00.000,23325.750,23369.710,23288.710,23297.770,1.0848
14.05.2020 00:00:00.000,23297.770,23298.240,23194.700,23265.270,2.6794
14.05.2020 01:00:00.000,23265.270,23309.500,23194.760,23227.300,2.4896
14.05.2020 02:00:00.000,23227.300,23258.280,23146.700,23253.220,1.8598
14.05.2020 03:00:00.000,23253.220,23279.250,23223.210,23254.250,1.484
14.05.2020 04:00:00.000,23254.250,23298.300,23192.000,23196.730,1.6349
14.05.2020 05:00:00.000,23196.730,23230.290,23147.700,23149.720,1.874
14.05.2020 06:00:00.000,23149.720,23178.770,23101.230,23148.270,2.3714
14.05.2020 07:00:00.000,23148.270,23286.090,23146.750,23199.010,2.9599
14.05.2020 08:00:00.000,23199.010,23237.070,23156.080,23197.040,2.6538
14.05.2020 09:00:00.000,23197.040,23266.300,23179.030,23260.100,2.1195
14.05.2020 10:00:00.000,23260.100,23263.600,23155.030,23211.500,2.5418
14.05.2020 11:00:00.000,23211.500,23228.000,23071.300,23085.540,2.838
14.05.2020 12:00:00.000,23085.540,23111.600,22885.020,22954.010,3.9871
14.05.2020 13:00:00.000,22954.010,23075.500,22810.700,22827.790,5.0679
14.05.2020 14:00:00.000,22827.790,23210.770,22785.770,23148.000,6.4588
14.05.2020 15:00:00.000,23148.000,23296.290,23077.750,23163.290,6.2773
14.05.2020 16:00:00.000,23163.290,23417.770,23131.730,23390.780,4.512
14.05.2020 17:00:00.000,23390.780,23502.000,23343.240,23369.770,3.5603
14.05.2020 18:00:00.000,23369.250,23445.230,23297.270,23401.000,3.6754
14.05.2020 19:00:00.000,23401.000,23631.250,23381.290,23626.800,4.3441
14.05.2020 20:00:00.000,23626.800,23675.790,23603.760,23619.500,0.6589
14.05.2020 22:00:00.000,23601.720,23632.280,23578.720,23595.240,0.5461
14.05.2020 23:00:00.000,23595.700,23701.220,23585.700,23695.220,0.8172
15.05.2020 00:00:00.000,23695.220,23727.500,23620.700,23638.230,1.471
15.05.2020 01:00:00.000,23638.230,23650.710,23546.240,23572.270,1.8638
15.05.2020 02:00:00.000,23572.270,23606.230,23508.800,23590.260,1.8246
15.05.2020 03:00:00.000,23590.260,23628.270,23534.800,23623.780,1.3142
15.05.2020 04:00:00.000,23623.780,23672.710,23599.240,23652.250,1.0649
15.05.2020 05:00:00.000,23652.250,23694.730,23610.790,23612.220,1.3192
15.05.2020 06:00:00.000,23612.220,23641.290,23588.790,23629.240,1.4663
15.05.2020 07:00:00.000,23629.240,23758.000,23629.240,23741.550,2.1617
15.05.2020 08:00:00.000,23739.550,23747.590,23664.100,23700.050,1.5468
15.05.2020 09:00:00.000,23700.050,23734.050,23635.540,23652.050,1.436
15.05.2020 10:00:00.000,23652.050,23685.060,23459.520,23468.300,1.975
15.05.2020 11:00:00.000,23472.300,23475.050,23339.090,23355.080,2.9003
15.05.2020 12:00:00.000,23355.080,23458.100,23324.590,23412.050,3.2539
15.05.2020 13:00:00.000,23412.050,23600.250,23342.230,23555.290,4.1125
15.05.2020 14:00:00.000,23555.290,23649.750,23446.780,23469.700,4.39
15.05.2020 15:00:00.000,23469.700,23491.200,23369.200,23459.700,4.0157
15.05.2020 16:00:00.000,23459.700,23593.800,23447.700,23530.000,3.2844
15.05.2020 17:00:00.000,23530.000,23621.750,23523.790,23617.760,3.35
15.05.2020 18:00:00.000,23616.770,23730.300,23600.720,23610.710,3.2461
15.05.2020 19:00:00.000,23610.710,23703.720,23566.730,23699.720,3.8195
15.05.2020 20:00:00.000,23697.720,23705.740,23596.720,23602.240,0.6704
17.05.2020 22:00:00.000,23656.800,23810.700,23615.710,23777.250,1.3543
